project,month,prediction,target,train_strategy,model_arch
geos,14,0.8208301381775,graduated,Oc^ --> Oc^^,DLSTM
geos,15,0.7379003773435766,graduated,Oc^ --> Oc^^,DLSTM
geos,16,0.8239396403425701,graduated,Oc^ --> Oc^^,DLSTM
geos,17,0.6252722651696493,graduated,Oc^ --> Oc^^,DLSTM
geos,18,0.8220574130917867,graduated,Oc^ --> Oc^^,DLSTM
geos,19,0.8546187183755461,graduated,Oc^ --> Oc^^,DLSTM
geos,20,0.8524553191228293,graduated,Oc^ --> Oc^^,DLSTM
geos,21,0.8277616287949654,graduated,Oc^ --> Oc^^,DLSTM
geos,22,0.7723935542992574,graduated,Oc^ --> Oc^^,DLSTM
geos,23,0.7993445332258646,graduated,Oc^ --> Oc^^,DLSTM
geos,24,0.8224188902607351,graduated,Oc^ --> Oc^^,DLSTM
geos,25,0.8203996853999154,graduated,Oc^ --> Oc^^,DLSTM
geos,26,0.8430586745519113,graduated,Oc^ --> Oc^^,DLSTM
geos,27,0.7824053223298602,graduated,Oc^ --> Oc^^,DLSTM
geos,28,0.5887455203318825,graduated,Oc^ --> Oc^^,DLSTM
geos,29,0.7124820884422979,graduated,Oc^ --> Oc^^,DLSTM
geos,30,0.7749533339164094,graduated,Oc^ --> Oc^^,DLSTM
geos,31,0.7593152387596885,graduated,Oc^ --> Oc^^,DLSTM
geos,32,0.8027592393486286,graduated,Oc^ --> Oc^^,DLSTM
geos,33,0.6528171949650827,graduated,Oc^ --> Oc^^,DLSTM
geos,34,0.5299981315524571,graduated,Oc^ --> Oc^^,DLSTM
geos,35,0.20745484378472928,graduated,Oc^ --> Oc^^,DLSTM
geos,36,0.10548584895487444,graduated,Oc^ --> Oc^^,DLSTM
geos,37,0.22414472402724803,graduated,Oc^ --> Oc^^,DLSTM
geos,38,0.11108196835972735,graduated,Oc^ --> Oc^^,DLSTM
geos,39,0.12200435306188788,graduated,Oc^ --> Oc^^,DLSTM
geos,40,0.22725432420910638,graduated,Oc^ --> Oc^^,DLSTM
geos,41,0.07564937825925659,graduated,Oc^ --> Oc^^,DLSTM
geos,42,0.04743988941632556,graduated,Oc^ --> Oc^^,DLSTM
geos,43,0.03342916646771369,graduated,Oc^ --> Oc^^,DLSTM
geos,44,0.035687619569630236,graduated,Oc^ --> Oc^^,DLSTM
geos,45,0.028648463483224706,graduated,Oc^ --> Oc^^,DLSTM
geos,46,0.027599694344436144,graduated,Oc^ --> Oc^^,DLSTM
geos,47,0.025255638265945107,graduated,Oc^ --> Oc^^,DLSTM
geos,48,0.02876344590365112,graduated,Oc^ --> Oc^^,DLSTM
geos,49,0.026834130992174948,graduated,Oc^ --> Oc^^,DLSTM
geos,50,0.02375330605411112,graduated,Oc^ --> Oc^^,DLSTM
geos,51,0.02386536247087665,graduated,Oc^ --> Oc^^,DLSTM
geos,52,0.02202407685588606,graduated,Oc^ --> Oc^^,DLSTM
geos,53,0.021506311253027096,graduated,Oc^ --> Oc^^,DLSTM
geos,54,0.021659122274130672,graduated,Oc^ --> Oc^^,DLSTM
geos,55,0.020012313391602136,graduated,Oc^ --> Oc^^,DLSTM
geoserver,1,0.7906392058171361,graduated,Oc^ --> Oc^^,DLSTM
geoserver,2,0.8655084078879609,graduated,Oc^ --> Oc^^,DLSTM
geoserver,3,0.8659639150726081,graduated,Oc^ --> Oc^^,DLSTM
geoserver,4,0.8666011258392938,graduated,Oc^ --> Oc^^,DLSTM
geoserver,5,0.8664228972332586,graduated,Oc^ --> Oc^^,DLSTM
geoserver,6,0.866433680620883,graduated,Oc^ --> Oc^^,DLSTM
geoserver,7,0.8658260338665665,graduated,Oc^ --> Oc^^,DLSTM
geoserver,8,0.8659808512518381,graduated,Oc^ --> Oc^^,DLSTM
geoserver,9,0.8662489096034509,graduated,Oc^ --> Oc^^,DLSTM
geoserver,10,0.866348768749852,graduated,Oc^ --> Oc^^,DLSTM
geoserver,11,0.8661511718126125,graduated,Oc^ --> Oc^^,DLSTM
geoserver,12,0.8663689181468648,graduated,Oc^ --> Oc^^,DLSTM
geoserver,13,0.8664408664743529,graduated,Oc^ --> Oc^^,DLSTM
geoserver,14,0.866836436610736,graduated,Oc^ --> Oc^^,DLSTM
geoserver,15,0.866894072333486,graduated,Oc^ --> Oc^^,DLSTM
geoserver,16,0.8668027561735449,graduated,Oc^ --> Oc^^,DLSTM
geoserver,17,0.8669326108007982,graduated,Oc^ --> Oc^^,DLSTM
geoserver,18,0.8670174735919004,graduated,Oc^ --> Oc^^,DLSTM
geoserver,19,0.866724513313915,graduated,Oc^ --> Oc^^,DLSTM
geoserver,20,0.8668201446397399,graduated,Oc^ --> Oc^^,DLSTM
geoserver,21,0.8671214049756591,graduated,Oc^ --> Oc^^,DLSTM
geoserver,22,0.8673707241249028,graduated,Oc^ --> Oc^^,DLSTM
geoserver,23,0.8675086864747822,graduated,Oc^ --> Oc^^,DLSTM
geoserver,24,0.8675314154095438,graduated,Oc^ --> Oc^^,DLSTM
geoserver,25,0.8673797687131869,graduated,Oc^ --> Oc^^,DLSTM
geoserver,26,0.8675860207461947,graduated,Oc^ --> Oc^^,DLSTM
geoserver,27,0.8673749165348513,graduated,Oc^ --> Oc^^,DLSTM
geoserver,28,0.8673047588294598,graduated,Oc^ --> Oc^^,DLSTM
geoserver,29,0.8675094441096763,graduated,Oc^ --> Oc^^,DLSTM
geoserver,30,0.8674530749726955,graduated,Oc^ --> Oc^^,DLSTM
geoserver,31,0.867526290036882,graduated,Oc^ --> Oc^^,DLSTM
geoserver,32,0.8675713372034303,graduated,Oc^ --> Oc^^,DLSTM
geoserver,33,0.8676346344204947,graduated,Oc^ --> Oc^^,DLSTM
geoserver,34,0.8676913979988828,graduated,Oc^ --> Oc^^,DLSTM
geoserver,35,0.8675252932106178,graduated,Oc^ --> Oc^^,DLSTM
geoserver,36,0.8674611132728491,graduated,Oc^ --> Oc^^,DLSTM
geoserver,37,0.8677696607299544,graduated,Oc^ --> Oc^^,DLSTM
geoserver,38,0.8678732956805826,graduated,Oc^ --> Oc^^,DLSTM
geoserver,39,0.8679412772948383,graduated,Oc^ --> Oc^^,DLSTM
geoserver,40,0.8678611139994524,graduated,Oc^ --> Oc^^,DLSTM
geoserver,41,0.793268620792991,graduated,Oc^ --> Oc^^,DLSTM
geowave,1,0.6060369840696382,retired,Oc^ --> Oc^^,DLSTM
geowave,2,0.686891886683243,retired,Oc^ --> Oc^^,DLSTM
geowave,3,0.7482782578382756,retired,Oc^ --> Oc^^,DLSTM
geowave,4,0.822301643922674,retired,Oc^ --> Oc^^,DLSTM
geowave,5,0.8192375070058034,retired,Oc^ --> Oc^^,DLSTM
geowave,6,0.5740157103838452,retired,Oc^ --> Oc^^,DLSTM
geowave,7,0.5681247830773066,retired,Oc^ --> Oc^^,DLSTM
geowave,8,0.7193697404589039,retired,Oc^ --> Oc^^,DLSTM
geowave,9,0.36969354959760353,retired,Oc^ --> Oc^^,DLSTM
geowave,10,0.40910264432392746,retired,Oc^ --> Oc^^,DLSTM
geowave,11,0.31474294117908086,retired,Oc^ --> Oc^^,DLSTM
geowave,12,0.17695960994263737,retired,Oc^ --> Oc^^,DLSTM
geowave,13,0.3328581548524988,retired,Oc^ --> Oc^^,DLSTM
geowave,14,0.11900373646043433,retired,Oc^ --> Oc^^,DLSTM
geowave,15,0.04859017550409215,retired,Oc^ --> Oc^^,DLSTM
geowave,16,0.03342493156089289,retired,Oc^ --> Oc^^,DLSTM
geowave,17,0.02840637380012585,retired,Oc^ --> Oc^^,DLSTM
geowave,18,0.03039603787375621,retired,Oc^ --> Oc^^,DLSTM
geowave,19,0.03410006802029424,retired,Oc^ --> Oc^^,DLSTM
geowave,20,0.03003875450844724,retired,Oc^ --> Oc^^,DLSTM
geowave,21,0.026493833003811338,retired,Oc^ --> Oc^^,DLSTM
geowave,22,0.022444966482869526,retired,Oc^ --> Oc^^,DLSTM
geowave,23,0.022270690260423692,retired,Oc^ --> Oc^^,DLSTM
geowave,24,0.02319522300878468,retired,Oc^ --> Oc^^,DLSTM
geowave,25,0.021267242037231907,retired,Oc^ --> Oc^^,DLSTM
geowave,26,0.02160699179627066,retired,Oc^ --> Oc^^,DLSTM
geowave,27,0.02136297030748161,retired,Oc^ --> Oc^^,DLSTM
geowave,28,0.02077525157291011,retired,Oc^ --> Oc^^,DLSTM
geowave,29,0.02079100900539035,retired,Oc^ --> Oc^^,DLSTM
geowave,30,0.020659417613065587,retired,Oc^ --> Oc^^,DLSTM
geowave,31,0.020612608194512612,retired,Oc^ --> Oc^^,DLSTM
geowave,32,0.020808089285854755,retired,Oc^ --> Oc^^,DLSTM
geowave,33,0.020658076933375055,retired,Oc^ --> Oc^^,DLSTM
geowave,34,0.020741635640816675,retired,Oc^ --> Oc^^,DLSTM
geowave,35,0.02073159471242904,retired,Oc^ --> Oc^^,DLSTM
geowave,36,0.020758346843100742,retired,Oc^ --> Oc^^,DLSTM
geowave,37,0.020746959555740758,retired,Oc^ --> Oc^^,DLSTM
geowave,38,0.02078865923910642,retired,Oc^ --> Oc^^,DLSTM
geowave,39,0.020784539060963378,retired,Oc^ --> Oc^^,DLSTM
geowave,40,0.020821920195951766,retired,Oc^ --> Oc^^,DLSTM
geowave,41,0.020844844054691666,retired,Oc^ --> Oc^^,DLSTM
geowave,42,0.020919951957158824,retired,Oc^ --> Oc^^,DLSTM
geowave,43,0.019154310988656737,retired,Oc^ --> Oc^^,DLSTM
get-it,1,0.7907113877261515,retired,Oc^ --> Oc^^,DLSTM
get-it,2,0.8646817162444854,retired,Oc^ --> Oc^^,DLSTM
get-it,3,0.8580558295394272,retired,Oc^ --> Oc^^,DLSTM
get-it,4,0.8573559644379873,retired,Oc^ --> Oc^^,DLSTM
get-it,5,0.857355856087058,retired,Oc^ --> Oc^^,DLSTM
get-it,6,0.8579591767175254,retired,Oc^ --> Oc^^,DLSTM
get-it,7,0.8635726278170436,retired,Oc^ --> Oc^^,DLSTM
get-it,8,0.8625964872029087,retired,Oc^ --> Oc^^,DLSTM
get-it,9,0.8648746462472956,retired,Oc^ --> Oc^^,DLSTM
get-it,10,0.8635081309423333,retired,Oc^ --> Oc^^,DLSTM
get-it,11,0.8446954438114977,retired,Oc^ --> Oc^^,DLSTM
get-it,12,0.840300308804456,retired,Oc^ --> Oc^^,DLSTM
get-it,13,0.8572548260373544,retired,Oc^ --> Oc^^,DLSTM
get-it,14,0.8649054196252685,retired,Oc^ --> Oc^^,DLSTM
get-it,15,0.8658114241819465,retired,Oc^ --> Oc^^,DLSTM
get-it,16,0.8657013879112146,retired,Oc^ --> Oc^^,DLSTM
get-it,17,0.8655376756649671,retired,Oc^ --> Oc^^,DLSTM
get-it,18,0.8652155628110771,retired,Oc^ --> Oc^^,DLSTM
get-it,19,0.8628361650478044,retired,Oc^ --> Oc^^,DLSTM
get-it,20,0.8643365957908026,retired,Oc^ --> Oc^^,DLSTM
get-it,21,0.8653249119123129,retired,Oc^ --> Oc^^,DLSTM
get-it,22,0.8649578602298962,retired,Oc^ --> Oc^^,DLSTM
get-it,23,0.8652528935771552,retired,Oc^ --> Oc^^,DLSTM
get-it,24,0.8595455058477759,retired,Oc^ --> Oc^^,DLSTM
get-it,25,0.862368000444667,retired,Oc^ --> Oc^^,DLSTM
get-it,26,0.8609709115400032,retired,Oc^ --> Oc^^,DLSTM
get-it,27,0.8530408632770476,retired,Oc^ --> Oc^^,DLSTM
get-it,28,0.8452283770609978,retired,Oc^ --> Oc^^,DLSTM
get-it,29,0.8497035755618585,retired,Oc^ --> Oc^^,DLSTM
get-it,30,0.8407192638595834,retired,Oc^ --> Oc^^,DLSTM
get-it,31,0.8422080061187245,retired,Oc^ --> Oc^^,DLSTM
get-it,32,0.7697810924589437,retired,Oc^ --> Oc^^,DLSTM
get-it,33,0.6185179563282545,retired,Oc^ --> Oc^^,DLSTM
get-it,34,0.20120407574598498,retired,Oc^ --> Oc^^,DLSTM
get-it,35,0.11817868127698174,retired,Oc^ --> Oc^^,DLSTM
get-it,36,0.12880188048235452,retired,Oc^ --> Oc^^,DLSTM
get-it,37,0.1260424578072226,retired,Oc^ --> Oc^^,DLSTM
get-it,38,0.08968933065757001,retired,Oc^ --> Oc^^,DLSTM
get-it,39,0.10450882467601334,retired,Oc^ --> Oc^^,DLSTM
get-it,40,0.06548221528950696,retired,Oc^ --> Oc^^,DLSTM
get-it,41,0.045645247156596534,retired,Oc^ --> Oc^^,DLSTM
get-it,42,0.03600929006365953,retired,Oc^ --> Oc^^,DLSTM
get-it,43,0.032831022598111985,retired,Oc^ --> Oc^^,DLSTM
get-it,44,0.027701793517957807,retired,Oc^ --> Oc^^,DLSTM
get-it,45,0.030289608942760827,retired,Oc^ --> Oc^^,DLSTM
get-it,46,0.025174584027341452,retired,Oc^ --> Oc^^,DLSTM
get-it,47,0.02405713786864659,retired,Oc^ --> Oc^^,DLSTM
get-it,48,0.0227756782221121,retired,Oc^ --> Oc^^,DLSTM
get-it,49,0.022220039774501786,retired,Oc^ --> Oc^^,DLSTM
get-it,50,0.021326614745052826,retired,Oc^ --> Oc^^,DLSTM
get-it,51,0.02134262571941037,retired,Oc^ --> Oc^^,DLSTM
get-it,52,0.021827087442331274,retired,Oc^ --> Oc^^,DLSTM
get-it,53,0.021919438477599258,retired,Oc^ --> Oc^^,DLSTM
get-it,54,0.021436755212477274,retired,Oc^ --> Oc^^,DLSTM
get-it,55,0.021350158096626645,retired,Oc^ --> Oc^^,DLSTM
get-it,56,0.021026816869671033,retired,Oc^ --> Oc^^,DLSTM
get-it,57,0.021245853675244033,retired,Oc^ --> Oc^^,DLSTM
get-it,58,0.02109581286709095,retired,Oc^ --> Oc^^,DLSTM
get-it,59,0.02113279357647985,retired,Oc^ --> Oc^^,DLSTM
get-it,60,0.021296281927908577,retired,Oc^ --> Oc^^,DLSTM
get-it,61,0.02127777526382359,retired,Oc^ --> Oc^^,DLSTM
get-it,62,0.021109844957977342,retired,Oc^ --> Oc^^,DLSTM
get-it,63,0.021046668302723285,retired,Oc^ --> Oc^^,DLSTM
get-it,64,0.02102524154294556,retired,Oc^ --> Oc^^,DLSTM
get-it,65,0.02115980723057125,retired,Oc^ --> Oc^^,DLSTM
get-it,66,0.021118113468130844,retired,Oc^ --> Oc^^,DLSTM
get-it,67,0.02116816478419211,retired,Oc^ --> Oc^^,DLSTM
get-it,68,0.021238776391750435,retired,Oc^ --> Oc^^,DLSTM
get-it,69,0.021233858772266485,retired,Oc^ --> Oc^^,DLSTM
get-it,70,0.021131799617034694,retired,Oc^ --> Oc^^,DLSTM
get-it,71,0.021114677578555,retired,Oc^ --> Oc^^,DLSTM
get-it,72,0.021093093092833755,retired,Oc^ --> Oc^^,DLSTM
get-it,73,0.021129806555291994,retired,Oc^ --> Oc^^,DLSTM
get-it,74,0.021126928176740976,retired,Oc^ --> Oc^^,DLSTM
get-it,75,0.021161157703496615,retired,Oc^ --> Oc^^,DLSTM
get-it,76,0.021248776646403816,retired,Oc^ --> Oc^^,DLSTM
get-it,77,0.021214371689654003,retired,Oc^ --> Oc^^,DLSTM
get-it,78,0.021217894827194404,retired,Oc^ --> Oc^^,DLSTM
get-it,79,0.021215486340051166,retired,Oc^ --> Oc^^,DLSTM
get-it,80,0.02122077067555637,retired,Oc^ --> Oc^^,DLSTM
get-it,81,0.021259426481333332,retired,Oc^ --> Oc^^,DLSTM
get-it,82,0.021274100146958585,retired,Oc^ --> Oc^^,DLSTM
get-it,83,0.021239970488718455,retired,Oc^ --> Oc^^,DLSTM
get-it,84,0.021316789322438037,retired,Oc^ --> Oc^^,DLSTM
get-it,85,0.021300273353206202,retired,Oc^ --> Oc^^,DLSTM
get-it,86,0.02133303577805274,retired,Oc^ --> Oc^^,DLSTM
get-it,87,0.021336494904029515,retired,Oc^ --> Oc^^,DLSTM
get-it,88,0.021357222722612,retired,Oc^ --> Oc^^,DLSTM
get-it,89,0.01952645722725945,retired,Oc^ --> Oc^^,DLSTM
gisquick,1,0.791180012676046,retired,Oc^ --> Oc^^,DLSTM
gisquick,2,0.8653686421958298,retired,Oc^ --> Oc^^,DLSTM
gisquick,3,0.8652845377675806,retired,Oc^ --> Oc^^,DLSTM
gisquick,4,0.8654222846806001,retired,Oc^ --> Oc^^,DLSTM
gisquick,5,0.8654156522792102,retired,Oc^ --> Oc^^,DLSTM
gisquick,6,0.8640658435272897,retired,Oc^ --> Oc^^,DLSTM
gisquick,7,0.8629621067437409,retired,Oc^ --> Oc^^,DLSTM
gisquick,8,0.8618030881218357,retired,Oc^ --> Oc^^,DLSTM
gisquick,9,0.8613929870934122,retired,Oc^ --> Oc^^,DLSTM
gisquick,10,0.8591196669047677,retired,Oc^ --> Oc^^,DLSTM
gisquick,11,0.8456664994431974,retired,Oc^ --> Oc^^,DLSTM
gisquick,12,0.8338200996078536,retired,Oc^ --> Oc^^,DLSTM
gisquick,13,0.8411974726751505,retired,Oc^ --> Oc^^,DLSTM
gisquick,14,0.7137517945522819,retired,Oc^ --> Oc^^,DLSTM
gisquick,15,0.7713121389848211,retired,Oc^ --> Oc^^,DLSTM
gisquick,16,0.787214387968678,retired,Oc^ --> Oc^^,DLSTM
gisquick,17,0.6484399357134603,retired,Oc^ --> Oc^^,DLSTM
gisquick,18,0.4699728649262614,retired,Oc^ --> Oc^^,DLSTM
gisquick,19,0.49093283411782457,retired,Oc^ --> Oc^^,DLSTM
gisquick,20,0.5463832532058146,retired,Oc^ --> Oc^^,DLSTM
gisquick,21,0.5362330401816789,retired,Oc^ --> Oc^^,DLSTM
gisquick,22,0.14399538066078504,retired,Oc^ --> Oc^^,DLSTM
gisquick,23,0.16217256984685569,retired,Oc^ --> Oc^^,DLSTM
gisquick,24,0.05940883846859973,retired,Oc^ --> Oc^^,DLSTM
gisquick,25,0.029632001846493332,retired,Oc^ --> Oc^^,DLSTM
gisquick,26,0.034381703727506686,retired,Oc^ --> Oc^^,DLSTM
gisquick,27,0.03162098100720235,retired,Oc^ --> Oc^^,DLSTM
gisquick,28,0.025687303635136046,retired,Oc^ --> Oc^^,DLSTM
gisquick,29,0.023612987271940302,retired,Oc^ --> Oc^^,DLSTM
gisquick,30,0.02261095528304905,retired,Oc^ --> Oc^^,DLSTM
gisquick,31,0.021624215753144615,retired,Oc^ --> Oc^^,DLSTM
gisquick,32,0.021155489306558185,retired,Oc^ --> Oc^^,DLSTM
gisquick,33,0.021075966555382655,retired,Oc^ --> Oc^^,DLSTM
gisquick,34,0.02106900260151546,retired,Oc^ --> Oc^^,DLSTM
gisquick,35,0.020820740079859647,retired,Oc^ --> Oc^^,DLSTM
gisquick,36,0.020779844034807322,retired,Oc^ --> Oc^^,DLSTM
gisquick,37,0.020788862497934144,retired,Oc^ --> Oc^^,DLSTM
gisquick,38,0.020738668734651813,retired,Oc^ --> Oc^^,DLSTM
gisquick,39,0.02070560321434055,retired,Oc^ --> Oc^^,DLSTM
gisquick,40,0.020706247635783732,retired,Oc^ --> Oc^^,DLSTM
gisquick,41,0.020801230497423936,retired,Oc^ --> Oc^^,DLSTM
gisquick,42,0.020879149223776906,retired,Oc^ --> Oc^^,DLSTM
gisquick,43,0.020867373495041024,retired,Oc^ --> Oc^^,DLSTM
gisquick,44,0.02089142062304508,retired,Oc^ --> Oc^^,DLSTM
gisquick,45,0.02090257473570846,retired,Oc^ --> Oc^^,DLSTM
gisquick,46,0.02088476628764034,retired,Oc^ --> Oc^^,DLSTM
gisquick,47,0.02086825097926331,retired,Oc^ --> Oc^^,DLSTM
gisquick,48,0.020895695808065776,retired,Oc^ --> Oc^^,DLSTM
gisquick,49,0.0209261698844794,retired,Oc^ --> Oc^^,DLSTM
gisquick,50,0.02095719884981781,retired,Oc^ --> Oc^^,DLSTM
gisquick,51,0.02096246682839564,retired,Oc^ --> Oc^^,DLSTM
gisquick,52,0.02100879094174622,retired,Oc^ --> Oc^^,DLSTM
gisquick,53,0.02102370272603208,retired,Oc^ --> Oc^^,DLSTM
gisquick,54,0.02099066402490328,retired,Oc^ --> Oc^^,DLSTM
gisquick,55,0.02103777648076665,retired,Oc^ --> Oc^^,DLSTM
gisquick,56,0.021071802600273797,retired,Oc^ --> Oc^^,DLSTM
gisquick,57,0.0210789940927357,retired,Oc^ --> Oc^^,DLSTM
gisquick,58,0.021096565700935425,retired,Oc^ --> Oc^^,DLSTM
gisquick,59,0.021174925991275642,retired,Oc^ --> Oc^^,DLSTM
gisquick,60,0.021192390589605585,retired,Oc^ --> Oc^^,DLSTM
gisquick,61,0.02115209523597346,retired,Oc^ --> Oc^^,DLSTM
gisquick,62,0.021199956558274426,retired,Oc^ --> Oc^^,DLSTM
gisquick,63,0.021245708500461764,retired,Oc^ --> Oc^^,DLSTM
gisquick,64,0.021270618121360878,retired,Oc^ --> Oc^^,DLSTM
gisquick,65,0.021262141333787572,retired,Oc^ --> Oc^^,DLSTM
gisquick,66,0.021254210664470835,retired,Oc^ --> Oc^^,DLSTM
gisquick,67,0.021267787466217873,retired,Oc^ --> Oc^^,DLSTM
gisquick,68,0.021283634558814126,retired,Oc^ --> Oc^^,DLSTM
gisquick,69,0.02129849321870404,retired,Oc^ --> Oc^^,DLSTM
gisquick,70,0.021308042856445095,retired,Oc^ --> Oc^^,DLSTM
gisquick,71,0.019479465842491137,retired,Oc^ --> Oc^^,DLSTM
grass,1,0.7910422540921237,incubating,Oc^ --> Oc^^,DLSTM
grass,2,0.8643183987380145,incubating,Oc^ --> Oc^^,DLSTM
grass,3,0.8641948734911573,incubating,Oc^ --> Oc^^,DLSTM
grass,4,0.8642354735028822,incubating,Oc^ --> Oc^^,DLSTM
grass,5,0.8642083110213369,incubating,Oc^ --> Oc^^,DLSTM
grass,6,0.8642834429244681,incubating,Oc^ --> Oc^^,DLSTM
grass,7,0.8641191787468043,incubating,Oc^ --> Oc^^,DLSTM
grass,8,0.8640486199811946,incubating,Oc^ --> Oc^^,DLSTM
grass,9,0.8643168719104516,incubating,Oc^ --> Oc^^,DLSTM
grass,10,0.8644260082231999,incubating,Oc^ --> Oc^^,DLSTM
grass,11,0.8645324319106426,incubating,Oc^ --> Oc^^,DLSTM
grass,12,0.8648203481889909,incubating,Oc^ --> Oc^^,DLSTM
grass,13,0.8646794482797229,incubating,Oc^ --> Oc^^,DLSTM
grass,14,0.8646206515432918,incubating,Oc^ --> Oc^^,DLSTM
grass,15,0.8646031376517297,incubating,Oc^ --> Oc^^,DLSTM
grass,16,0.8645865744570453,incubating,Oc^ --> Oc^^,DLSTM
grass,17,0.8647571736978636,incubating,Oc^ --> Oc^^,DLSTM
grass,18,0.8648724910215794,incubating,Oc^ --> Oc^^,DLSTM
grass,19,0.8650168487060099,incubating,Oc^ --> Oc^^,DLSTM
grass,20,0.8651442368506151,incubating,Oc^ --> Oc^^,DLSTM
grass,21,0.8651766086120574,incubating,Oc^ --> Oc^^,DLSTM
grass,22,0.8654247193098524,incubating,Oc^ --> Oc^^,DLSTM
grass,23,0.8651892633914738,incubating,Oc^ --> Oc^^,DLSTM
grass,24,0.7907917246729618,incubating,Oc^ --> Oc^^,DLSTM
istsos,1,0.3727924486141192,retired,Oc^ --> Oc^^,DLSTM
istsos,2,0.30988683931915,retired,Oc^ --> Oc^^,DLSTM
istsos,3,0.48627535038617037,retired,Oc^ --> Oc^^,DLSTM
istsos,4,0.3363476122173341,retired,Oc^ --> Oc^^,DLSTM
istsos,5,0.6864943778482151,retired,Oc^ --> Oc^^,DLSTM
istsos,6,0.6763530329163777,retired,Oc^ --> Oc^^,DLSTM
istsos,7,0.44982350525535514,retired,Oc^ --> Oc^^,DLSTM
istsos,8,0.3222241238427267,retired,Oc^ --> Oc^^,DLSTM
istsos,9,0.6089503386634417,retired,Oc^ --> Oc^^,DLSTM
istsos,10,0.5029276520013427,retired,Oc^ --> Oc^^,DLSTM
istsos,11,0.1136934543718416,retired,Oc^ --> Oc^^,DLSTM
istsos,12,0.06225257347288452,retired,Oc^ --> Oc^^,DLSTM
istsos,13,0.0715285268554677,retired,Oc^ --> Oc^^,DLSTM
istsos,14,0.06174801496696543,retired,Oc^ --> Oc^^,DLSTM
istsos,15,0.047686286065331665,retired,Oc^ --> Oc^^,DLSTM
istsos,16,0.044517025581800526,retired,Oc^ --> Oc^^,DLSTM
istsos,17,0.040534234087404024,retired,Oc^ --> Oc^^,DLSTM
istsos,18,0.03157854333123358,retired,Oc^ --> Oc^^,DLSTM
istsos,19,0.025763807029858272,retired,Oc^ --> Oc^^,DLSTM
istsos,20,0.024362897145971573,retired,Oc^ --> Oc^^,DLSTM
istsos,21,0.02397224917823435,retired,Oc^ --> Oc^^,DLSTM
istsos,22,0.02344843167678951,retired,Oc^ --> Oc^^,DLSTM
istsos,23,0.02290736987343175,retired,Oc^ --> Oc^^,DLSTM
istsos,24,0.02253530622490169,retired,Oc^ --> Oc^^,DLSTM
istsos,25,0.02153850072175912,retired,Oc^ --> Oc^^,DLSTM
istsos,26,0.021085361569462013,retired,Oc^ --> Oc^^,DLSTM
istsos,27,0.0213359297587173,retired,Oc^ --> Oc^^,DLSTM
istsos,28,0.020747704924473573,retired,Oc^ --> Oc^^,DLSTM
istsos,29,0.0206540241971615,retired,Oc^ --> Oc^^,DLSTM
istsos,30,0.02076976992408645,retired,Oc^ --> Oc^^,DLSTM
istsos,31,0.02070384635228416,retired,Oc^ --> Oc^^,DLSTM
istsos,32,0.02067110715977002,retired,Oc^ --> Oc^^,DLSTM
istsos,33,0.020587789921660295,retired,Oc^ --> Oc^^,DLSTM
istsos,34,0.02060106949553816,retired,Oc^ --> Oc^^,DLSTM
istsos,35,0.02057458790899633,retired,Oc^ --> Oc^^,DLSTM
istsos,36,0.020630245858526006,retired,Oc^ --> Oc^^,DLSTM
istsos,37,0.0206238730287737,retired,Oc^ --> Oc^^,DLSTM
istsos,38,0.020716931115795673,retired,Oc^ --> Oc^^,DLSTM
istsos,39,0.02075001718520899,retired,Oc^ --> Oc^^,DLSTM
istsos,40,0.020777538995613052,retired,Oc^ --> Oc^^,DLSTM
istsos,41,0.02086077699222713,retired,Oc^ --> Oc^^,DLSTM
istsos,42,0.020844107346042813,retired,Oc^ --> Oc^^,DLSTM
istsos,43,0.02095915120642465,retired,Oc^ --> Oc^^,DLSTM
istsos,44,0.020896308976850693,retired,Oc^ --> Oc^^,DLSTM
istsos,45,0.02092434450035334,retired,Oc^ --> Oc^^,DLSTM
istsos,46,0.02105737903006898,retired,Oc^ --> Oc^^,DLSTM
istsos,47,0.02103631421128204,retired,Oc^ --> Oc^^,DLSTM
istsos,48,0.021098879784776817,retired,Oc^ --> Oc^^,DLSTM
istsos,49,0.021012933139582562,retired,Oc^ --> Oc^^,DLSTM
istsos,50,0.021040911153822506,retired,Oc^ --> Oc^^,DLSTM
istsos,51,0.021066590059516388,retired,Oc^ --> Oc^^,DLSTM
istsos,52,0.02107296799959427,retired,Oc^ --> Oc^^,DLSTM
istsos,53,0.021088502975398896,retired,Oc^ --> Oc^^,DLSTM
istsos,54,0.021140838210938845,retired,Oc^ --> Oc^^,DLSTM
istsos,55,0.021133153672984486,retired,Oc^ --> Oc^^,DLSTM
istsos,56,0.021219365660342875,retired,Oc^ --> Oc^^,DLSTM
istsos,57,0.021151606949929166,retired,Oc^ --> Oc^^,DLSTM
istsos,58,0.021168054249371085,retired,Oc^ --> Oc^^,DLSTM
istsos,59,0.021179140544421042,retired,Oc^ --> Oc^^,DLSTM
istsos,60,0.021202653096243536,retired,Oc^ --> Oc^^,DLSTM
istsos,61,0.021209656967099352,retired,Oc^ --> Oc^^,DLSTM
istsos,62,0.02121800193679688,retired,Oc^ --> Oc^^,DLSTM
istsos,63,0.021229711301838938,retired,Oc^ --> Oc^^,DLSTM
istsos,64,0.021304880075931953,retired,Oc^ --> Oc^^,DLSTM
