project,month,prediction,target,train_strategy,model_arch
JSON Binding,15,0.7029094389131113,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,16,0.7028498456827014,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,17,0.7066564779272414,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,18,0.7033289383883936,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,19,0.7092417238642443,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,20,0.709339552358102,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,21,0.7117014851383854,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,22,0.7116840834408165,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,23,0.7106944508758232,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,24,0.7100749245377262,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,25,0.7140020046645281,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,26,0.7120044959672961,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,27,0.7159705945176883,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,28,0.71409266033361,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,29,0.714399340735568,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,30,0.7142973939435842,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,31,0.7154225794800436,graduated,Ec^ --> Ec^^,DLSTM
JSON Binding,32,0.6531876305516745,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,1,0.622524253316955,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,2,0.6844160865582464,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,3,0.6859064181513171,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,4,0.6859393267219072,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,5,0.6856199395826421,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,6,0.6848449387192035,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,7,0.6860093796351596,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,8,0.6864624915952745,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,9,0.6897758012265979,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,10,0.6937086910983791,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,11,0.6962206183705519,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,12,0.6965372996732918,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,13,0.6983251466963754,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,14,0.6997659336808869,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,15,0.7012228568143536,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,16,0.7031959819915624,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,17,0.703773763948314,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,18,0.7057785291058604,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,19,0.7080869461066857,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,20,0.7078997606461245,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,21,0.7063496296823678,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,22,0.7087595945302074,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,23,0.7101987031187105,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,24,0.7111209394324313,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,25,0.7093408100092408,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,26,0.7120069952834166,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,27,0.7118562777064634,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,28,0.7099941744584344,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,29,0.7073029105153532,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,30,0.7097614304754556,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,31,0.7112469981684842,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,32,0.7107755657166285,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,33,0.7083694964588573,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,34,0.711640089117214,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,35,0.7113942942193703,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,36,0.7106935900000249,graduated,Ec^ --> Ec^^,DLSTM
JSON Processing,37,0.6479330961290706,graduated,Ec^ --> Ec^^,DLSTM
Jersey,1,0.6321539468425466,graduated,Ec^ --> Ec^^,DLSTM
Jersey,2,0.6823952929189272,graduated,Ec^ --> Ec^^,DLSTM
Jersey,3,0.692058747885179,graduated,Ec^ --> Ec^^,DLSTM
Jersey,4,0.6905829362465498,graduated,Ec^ --> Ec^^,DLSTM
Jersey,5,0.6874954782391379,graduated,Ec^ --> Ec^^,DLSTM
Jersey,6,0.6896943542497486,graduated,Ec^ --> Ec^^,DLSTM
Jersey,7,0.6917447304644214,graduated,Ec^ --> Ec^^,DLSTM
Jersey,8,0.6854397079575987,graduated,Ec^ --> Ec^^,DLSTM
Jersey,9,0.6858046463675521,graduated,Ec^ --> Ec^^,DLSTM
Jersey,10,0.6863936568927531,graduated,Ec^ --> Ec^^,DLSTM
Jersey,11,0.6929329357003187,graduated,Ec^ --> Ec^^,DLSTM
Jersey,12,0.6942826773842261,graduated,Ec^ --> Ec^^,DLSTM
Jersey,13,0.6953970700907791,graduated,Ec^ --> Ec^^,DLSTM
Jersey,14,0.696397374484523,graduated,Ec^ --> Ec^^,DLSTM
Jersey,15,0.6962118835277983,graduated,Ec^ --> Ec^^,DLSTM
Jersey,16,0.689451465398099,graduated,Ec^ --> Ec^^,DLSTM
Jersey,17,0.6952927140661171,graduated,Ec^ --> Ec^^,DLSTM
Jersey,18,0.6939734638933734,graduated,Ec^ --> Ec^^,DLSTM
Jersey,19,0.697136460194663,graduated,Ec^ --> Ec^^,DLSTM
Jersey,20,0.6973727718347745,graduated,Ec^ --> Ec^^,DLSTM
Jersey,21,0.697787948349988,graduated,Ec^ --> Ec^^,DLSTM
Jersey,22,0.6971539695295735,graduated,Ec^ --> Ec^^,DLSTM
Jersey,23,0.6994748960831708,graduated,Ec^ --> Ec^^,DLSTM
Jersey,24,0.6944665874266083,graduated,Ec^ --> Ec^^,DLSTM
Jersey,25,0.6956313592886098,graduated,Ec^ --> Ec^^,DLSTM
Jersey,26,0.6973879476213805,graduated,Ec^ --> Ec^^,DLSTM
Jersey,27,0.6976746762735069,graduated,Ec^ --> Ec^^,DLSTM
Jersey,28,0.6983365677752105,graduated,Ec^ --> Ec^^,DLSTM
Jersey,29,0.6979965794885776,graduated,Ec^ --> Ec^^,DLSTM
Jersey,30,0.7000229144325115,graduated,Ec^ --> Ec^^,DLSTM
Jersey,31,0.6949104905756927,graduated,Ec^ --> Ec^^,DLSTM
Jersey,32,0.695805176971807,graduated,Ec^ --> Ec^^,DLSTM
Jersey,33,0.6961378543884493,graduated,Ec^ --> Ec^^,DLSTM
Jersey,34,0.6395770917056037,graduated,Ec^ --> Ec^^,DLSTM
Jetty - Servlet Engine and Http Server,1,0.6959047913551331,graduated,Ec^ --> Ec^^,DLSTM
Jetty - Servlet Engine and Http Server,2,0.6975009441375732,graduated,Ec^ --> Ec^^,DLSTM
Jetty - Servlet Engine and Http Server,3,0.6975724101066589,graduated,Ec^ --> Ec^^,DLSTM
Kapua,1,0.6366119976111013,graduated,Ec^ --> Ec^^,DLSTM
Kapua,2,0.6969120518701756,graduated,Ec^ --> Ec^^,DLSTM
Kapua,3,0.6984025665316315,graduated,Ec^ --> Ec^^,DLSTM
Kapua,4,0.6977954650080933,graduated,Ec^ --> Ec^^,DLSTM
Kapua,5,0.6981215859621852,graduated,Ec^ --> Ec^^,DLSTM
Kapua,6,0.6986465758860002,graduated,Ec^ --> Ec^^,DLSTM
Kapua,7,0.6985436443956905,graduated,Ec^ --> Ec^^,DLSTM
Kapua,8,0.6984903619054942,graduated,Ec^ --> Ec^^,DLSTM
Kapua,9,0.6983164498969756,graduated,Ec^ --> Ec^^,DLSTM
Kapua,10,0.6987246493143368,graduated,Ec^ --> Ec^^,DLSTM
Kapua,11,0.6995386883102223,graduated,Ec^ --> Ec^^,DLSTM
Kapua,12,0.698870992613267,graduated,Ec^ --> Ec^^,DLSTM
Kapua,13,0.6950760263152962,graduated,Ec^ --> Ec^^,DLSTM
Kapua,14,0.6989441296176981,graduated,Ec^ --> Ec^^,DLSTM
Kapua,15,0.6990971088616398,graduated,Ec^ --> Ec^^,DLSTM
Kapua,16,0.6988403462626865,graduated,Ec^ --> Ec^^,DLSTM
Kapua,17,0.6989558789335826,graduated,Ec^ --> Ec^^,DLSTM
Kapua,18,0.699641479307552,graduated,Ec^ --> Ec^^,DLSTM
Kapua,19,0.7002375413579002,graduated,Ec^ --> Ec^^,DLSTM
Kapua,20,0.69979502657831,graduated,Ec^ --> Ec^^,DLSTM
Kapua,21,0.6967194643002838,graduated,Ec^ --> Ec^^,DLSTM
Kapua,22,0.698371568330816,graduated,Ec^ --> Ec^^,DLSTM
Kapua,23,0.6977007988265398,graduated,Ec^ --> Ec^^,DLSTM
Kapua,24,0.638674923431027,graduated,Ec^ --> Ec^^,DLSTM
Keyple,1,0.6216921843636483,graduated,Ec^ --> Ec^^,DLSTM
Keyple,2,0.6799460477551831,graduated,Ec^ --> Ec^^,DLSTM
Keyple,3,0.6904011570281594,graduated,Ec^ --> Ec^^,DLSTM
Keyple,4,0.6889606824434173,graduated,Ec^ --> Ec^^,DLSTM
Keyple,5,0.6911041764485384,graduated,Ec^ --> Ec^^,DLSTM
Keyple,6,0.6850705661889587,graduated,Ec^ --> Ec^^,DLSTM
Keyple,7,0.6912332216582251,graduated,Ec^ --> Ec^^,DLSTM
Keyple,8,0.6917677058492506,graduated,Ec^ --> Ec^^,DLSTM
Keyple,9,0.691016512846236,graduated,Ec^ --> Ec^^,DLSTM
Keyple,10,0.6903317854832091,graduated,Ec^ --> Ec^^,DLSTM
Keyple,11,0.6897055339354609,graduated,Ec^ --> Ec^^,DLSTM
Keyple,12,0.6924114669964545,graduated,Ec^ --> Ec^^,DLSTM
Keyple,13,0.6927247024597547,graduated,Ec^ --> Ec^^,DLSTM
Keyple,14,0.6901613572833095,graduated,Ec^ --> Ec^^,DLSTM
Keyple,15,0.6921712073214334,graduated,Ec^ --> Ec^^,DLSTM
Keyple,16,0.6932869265660434,graduated,Ec^ --> Ec^^,DLSTM
Keyple,17,0.6926715309098036,graduated,Ec^ --> Ec^^,DLSTM
Keyple,18,0.6913605025098785,graduated,Ec^ --> Ec^^,DLSTM
Keyple,19,0.6901036284988978,graduated,Ec^ --> Ec^^,DLSTM
Keyple,20,0.6924736667776823,graduated,Ec^ --> Ec^^,DLSTM
Keyple,21,0.6924640369860964,graduated,Ec^ --> Ec^^,DLSTM
Keyple,22,0.6901203995185309,graduated,Ec^ --> Ec^^,DLSTM
Keyple,23,0.6863078823714558,graduated,Ec^ --> Ec^^,DLSTM
Keyple,24,0.6903524912336311,graduated,Ec^ --> Ec^^,DLSTM
Keyple,25,0.6920537391695606,graduated,Ec^ --> Ec^^,DLSTM
Keyple,26,0.6866430102286385,graduated,Ec^ --> Ec^^,DLSTM
Keyple,27,0.6911484578739812,graduated,Ec^ --> Ec^^,DLSTM
Keyple,28,0.6929207439682206,graduated,Ec^ --> Ec^^,DLSTM
Keyple,29,0.6925973511888125,graduated,Ec^ --> Ec^^,DLSTM
Keyple,30,0.6902887112583233,graduated,Ec^ --> Ec^^,DLSTM
Keyple,31,0.6862388828229269,graduated,Ec^ --> Ec^^,DLSTM
Keyple,32,0.6888290508645137,graduated,Ec^ --> Ec^^,DLSTM
Keyple,33,0.6910210719387827,graduated,Ec^ --> Ec^^,DLSTM
Keyple,34,0.6860210636386564,graduated,Ec^ --> Ec^^,DLSTM
Keyple,35,0.6901869228471598,graduated,Ec^ --> Ec^^,DLSTM
Keyple,36,0.691865912607338,graduated,Ec^ --> Ec^^,DLSTM
Keyple,37,0.6915933199964736,graduated,Ec^ --> Ec^^,DLSTM
Keyple,38,0.691077268047017,graduated,Ec^ --> Ec^^,DLSTM
Keyple,39,0.6888043991739418,graduated,Ec^ --> Ec^^,DLSTM
Keyple,40,0.689698603390769,graduated,Ec^ --> Ec^^,DLSTM
Keyple,41,0.6907526724256537,graduated,Ec^ --> Ec^^,DLSTM
Keyple,42,0.626388300656261,graduated,Ec^ --> Ec^^,DLSTM
Kiso,1,0.6227522310454686,retired,Ec^ --> Ec^^,DLSTM
Kiso,2,0.6905451029342105,retired,Ec^ --> Ec^^,DLSTM
Kiso,3,0.6919440167050935,retired,Ec^ --> Ec^^,DLSTM
Kiso,4,0.6848118598198017,retired,Ec^ --> Ec^^,DLSTM
Kiso,5,0.6830316781960162,retired,Ec^ --> Ec^^,DLSTM
Kiso,6,0.6811995230501846,retired,Ec^ --> Ec^^,DLSTM
Kiso,7,0.682944309846607,retired,Ec^ --> Ec^^,DLSTM
Kiso,8,0.6833233192959671,retired,Ec^ --> Ec^^,DLSTM
Kiso,9,0.6850066063005072,retired,Ec^ --> Ec^^,DLSTM
Kiso,10,0.6266421266374889,retired,Ec^ --> Ec^^,DLSTM
Kitalpha,1,0.6368022079707283,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,2,0.6965056157458809,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,3,0.6971918657805171,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,4,0.6979671579136955,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,5,0.6969170820876626,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,6,0.6973424041896217,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,7,0.6964636845423593,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,8,0.6972359915114974,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,9,0.6945253440491707,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,10,0.6952185891955835,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,11,0.6935258734251031,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,12,0.6929912501929663,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,13,0.6899268822467276,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,14,0.6954010953720207,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,15,0.6946660255926085,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,16,0.6946010907820533,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,17,0.6924632469500952,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,18,0.6886806098668697,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,19,0.6941832873184773,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,20,0.6937908259139854,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,21,0.6914090185982088,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,22,0.6910837607068445,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,23,0.6926525481896385,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,24,0.6957986131957217,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,25,0.6928717098471001,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,26,0.6923249077631378,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,27,0.6947936897521994,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,28,0.6943273166210884,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,29,0.69217087247087,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,30,0.6921098144887021,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,31,0.6917410441278291,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,32,0.6927801971062111,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,33,0.6910482020750104,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,34,0.6908973496557631,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,35,0.690945729391378,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,36,0.6949511284197,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,37,0.6933477180284916,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,38,0.6919745320153242,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,39,0.6942452908243192,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,40,0.6941852919153759,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,41,0.6920901126648019,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,42,0.6912170350936486,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,43,0.6924218439232603,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,44,0.6969793803069169,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,45,0.6953169535335284,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,46,0.693555717255353,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,47,0.6927930293391483,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,48,0.6945890798974282,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,49,0.6937722638548951,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,50,0.6935296324123374,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,51,0.693372345820812,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,52,0.6973567478019297,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,53,0.6951494062718072,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,54,0.6933208931356439,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,55,0.6934917646205032,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,56,0.6945516593503978,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,57,0.6928004761123248,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,58,0.6934155219803283,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,59,0.6933837866511248,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,60,0.696250217551243,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,61,0.6949430503170761,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,62,0.6926117808022118,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,63,0.6941926437050815,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,64,0.6952939353168669,graduated,Ec^ --> Ec^^,DLSTM
Kitalpha,65,0.6333363085111718,graduated,Ec^ --> Ec^^,DLSTM
Krazo,1,0.6220817389665979,graduated,Ec^ --> Ec^^,DLSTM
Krazo,2,0.6818767486709587,graduated,Ec^ --> Ec^^,DLSTM
Krazo,3,0.6847982204649399,graduated,Ec^ --> Ec^^,DLSTM
Krazo,4,0.6862877253769329,graduated,Ec^ --> Ec^^,DLSTM
Krazo,5,0.6813595179784595,graduated,Ec^ --> Ec^^,DLSTM
Krazo,6,0.6768930646580712,graduated,Ec^ --> Ec^^,DLSTM
Krazo,7,0.6791145799309602,graduated,Ec^ --> Ec^^,DLSTM
Krazo,8,0.6797925796897727,graduated,Ec^ --> Ec^^,DLSTM
Krazo,9,0.6864130227836999,graduated,Ec^ --> Ec^^,DLSTM
Krazo,10,0.6883470325143732,graduated,Ec^ --> Ec^^,DLSTM
Krazo,11,0.6897538218214536,graduated,Ec^ --> Ec^^,DLSTM
Krazo,12,0.6918385736713974,graduated,Ec^ --> Ec^^,DLSTM
Krazo,13,0.6844959343202572,graduated,Ec^ --> Ec^^,DLSTM
Krazo,14,0.6822214245489844,graduated,Ec^ --> Ec^^,DLSTM
Krazo,15,0.6896763128993539,graduated,Ec^ --> Ec^^,DLSTM
Krazo,16,0.6942576427975233,graduated,Ec^ --> Ec^^,DLSTM
Krazo,17,0.697659443640073,graduated,Ec^ --> Ec^^,DLSTM
Krazo,18,0.6983838828981799,graduated,Ec^ --> Ec^^,DLSTM
Krazo,19,0.6969226656548353,graduated,Ec^ --> Ec^^,DLSTM
Krazo,20,0.6981566522014676,graduated,Ec^ --> Ec^^,DLSTM
Krazo,21,0.6926394959939184,graduated,Ec^ --> Ec^^,DLSTM
Krazo,22,0.6325599142843464,graduated,Ec^ --> Ec^^,DLSTM
Kura,1,0.696453332901001,graduated,Ec^ --> Ec^^,DLSTM
Leshan,1,0.6406734026171171,graduated,Ec^ --> Ec^^,DLSTM
Leshan,2,0.7008056684416584,graduated,Ec^ --> Ec^^,DLSTM
Leshan,3,0.7020635503488853,graduated,Ec^ --> Ec^^,DLSTM
Leshan,4,0.7061746817356971,graduated,Ec^ --> Ec^^,DLSTM
Leshan,5,0.7026566882629729,graduated,Ec^ --> Ec^^,DLSTM
Leshan,6,0.7012352824371313,graduated,Ec^ --> Ec^^,DLSTM
Leshan,7,0.7025221631650519,graduated,Ec^ --> Ec^^,DLSTM
Leshan,8,0.7035303168955513,graduated,Ec^ --> Ec^^,DLSTM
Leshan,9,0.7023668237017016,graduated,Ec^ --> Ec^^,DLSTM
Leshan,10,0.7046344896569029,graduated,Ec^ --> Ec^^,DLSTM
Leshan,11,0.7081751724965574,graduated,Ec^ --> Ec^^,DLSTM
Leshan,12,0.7103218536081524,graduated,Ec^ --> Ec^^,DLSTM
Leshan,13,0.7098356203744937,graduated,Ec^ --> Ec^^,DLSTM
Leshan,14,0.7114331989489255,graduated,Ec^ --> Ec^^,DLSTM
Leshan,15,0.7106816436791751,graduated,Ec^ --> Ec^^,DLSTM
Leshan,16,0.7095805868025566,graduated,Ec^ --> Ec^^,DLSTM
Leshan,17,0.7106483770315547,graduated,Ec^ --> Ec^^,DLSTM
Leshan,18,0.7118771074799273,graduated,Ec^ --> Ec^^,DLSTM
Leshan,19,0.7108941666677012,graduated,Ec^ --> Ec^^,DLSTM
Leshan,20,0.7090846417803259,graduated,Ec^ --> Ec^^,DLSTM
Leshan,21,0.7104124234520512,graduated,Ec^ --> Ec^^,DLSTM
Leshan,22,0.709554836731138,graduated,Ec^ --> Ec^^,DLSTM
Leshan,23,0.7084295293991562,graduated,Ec^ --> Ec^^,DLSTM
Leshan,24,0.7088301909725733,graduated,Ec^ --> Ec^^,DLSTM
Leshan,25,0.7099544627872942,graduated,Ec^ --> Ec^^,DLSTM
Leshan,26,0.7121747490831788,graduated,Ec^ --> Ec^^,DLSTM
Leshan,27,0.7098951731345746,graduated,Ec^ --> Ec^^,DLSTM
Leshan,28,0.708554420982194,graduated,Ec^ --> Ec^^,DLSTM
Leshan,29,0.7084545478374447,graduated,Ec^ --> Ec^^,DLSTM
Leshan,30,0.7059510441319373,graduated,Ec^ --> Ec^^,DLSTM
Leshan,31,0.7053460569508297,graduated,Ec^ --> Ec^^,DLSTM
Leshan,32,0.7054802508090097,graduated,Ec^ --> Ec^^,DLSTM
Leshan,33,0.7035754007056402,graduated,Ec^ --> Ec^^,DLSTM
Leshan,34,0.7085779548564767,graduated,Ec^ --> Ec^^,DLSTM
Leshan,35,0.7079107492229751,graduated,Ec^ --> Ec^^,DLSTM
Leshan,36,0.7060904121811649,graduated,Ec^ --> Ec^^,DLSTM
Leshan,37,0.7071161014395959,graduated,Ec^ --> Ec^^,DLSTM
Leshan,38,0.706132947864086,graduated,Ec^ --> Ec^^,DLSTM
Leshan,39,0.7076342953363346,graduated,Ec^ --> Ec^^,DLSTM
Leshan,40,0.7073590725979045,graduated,Ec^ --> Ec^^,DLSTM
Leshan,41,0.7050971463783887,graduated,Ec^ --> Ec^^,DLSTM
Leshan,42,0.7089458046337088,graduated,Ec^ --> Ec^^,DLSTM
Leshan,43,0.706766575708762,graduated,Ec^ --> Ec^^,DLSTM
Leshan,44,0.7068717827792131,graduated,Ec^ --> Ec^^,DLSTM
Leshan,45,0.7055590842402727,graduated,Ec^ --> Ec^^,DLSTM
Leshan,46,0.7052456723022402,graduated,Ec^ --> Ec^^,DLSTM
Leshan,47,0.7059012161816351,graduated,Ec^ --> Ec^^,DLSTM
Leshan,48,0.704899428131079,graduated,Ec^ --> Ec^^,DLSTM
Leshan,49,0.7051122264583698,graduated,Ec^ --> Ec^^,DLSTM
Leshan,50,0.7078796023182974,graduated,Ec^ --> Ec^^,DLSTM
Leshan,51,0.7057959387284016,graduated,Ec^ --> Ec^^,DLSTM
Leshan,52,0.7047514171607897,graduated,Ec^ --> Ec^^,DLSTM
Leshan,53,0.7058955872129277,graduated,Ec^ --> Ec^^,DLSTM
Leshan,54,0.7053644719622383,graduated,Ec^ --> Ec^^,DLSTM
Leshan,55,0.7057613335694115,graduated,Ec^ --> Ec^^,DLSTM
Leshan,56,0.7040379202004386,graduated,Ec^ --> Ec^^,DLSTM
Leshan,57,0.7038173351498859,graduated,Ec^ --> Ec^^,DLSTM
Leshan,58,0.7069952250502866,graduated,Ec^ --> Ec^^,DLSTM
Leshan,59,0.704159614758598,graduated,Ec^ --> Ec^^,DLSTM
Leshan,60,0.702883048973029,graduated,Ec^ --> Ec^^,DLSTM
Leshan,61,0.7041856327901052,graduated,Ec^ --> Ec^^,DLSTM
Leshan,62,0.7030279687474923,graduated,Ec^ --> Ec^^,DLSTM
Leshan,63,0.7028470646618762,graduated,Ec^ --> Ec^^,DLSTM
Leshan,64,0.6409329761117281,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,1,0.6389606254062735,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,2,0.6994783609834976,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,3,0.699300717983263,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,4,0.6992848317161152,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,5,0.6992838055748224,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,6,0.6991265178178354,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,7,0.6993915629503675,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,8,0.6994325395182395,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,9,0.6996364261237891,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,10,0.6997083192962085,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,11,0.6997890349149442,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,12,0.7003562605908654,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,13,0.6999275257744279,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,14,0.6998595722054431,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,15,0.6999074967157195,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,16,0.6999392501605456,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,17,0.7000409730203976,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,18,0.7001063442762222,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,19,0.7000413922828831,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,20,0.700253351804257,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,21,0.7002367592963255,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,22,0.7002194782897352,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,23,0.7002380374419044,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,24,0.7001210409614553,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,25,0.7001057364017939,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,26,0.7000251624302423,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,27,0.6997753602467186,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,28,0.6997764864284887,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,29,0.6996840068765938,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,30,0.6990534219336869,graduated,Ec^ --> Ec^^,DLSTM
Linux Tools,31,0.6381510923803879,graduated,Ec^ --> Ec^^,DLSTM
