project,month,prediction,target,train_strategy,model_arch
lokahi,19,0.0872144674864593,retired,Ac^ --> Ac^^,BLSTM
lokahi,20,0.8778339310461506,retired,Ac^ --> Ac^^,BLSTM
lokahi,21,0.876878588180143,retired,Ac^ --> Ac^^,BLSTM
lokahi,22,0.16490725420962202,retired,Ac^ --> Ac^^,BLSTM
lokahi,23,0.8231926135787274,retired,Ac^ --> Ac^^,BLSTM
lokahi,24,0.7592531182024681,retired,Ac^ --> Ac^^,BLSTM
lokahi,25,0.0752808062196327,retired,Ac^ --> Ac^^,BLSTM
lokahi,26,0.004937509694222737,retired,Ac^ --> Ac^^,BLSTM
lokahi,27,0.004876970062704114,retired,Ac^ --> Ac^^,BLSTM
lokahi,28,0.004881941860267086,retired,Ac^ --> Ac^^,BLSTM
lokahi,29,0.004883919961498996,retired,Ac^ --> Ac^^,BLSTM
lokahi,30,0.004885373439185859,retired,Ac^ --> Ac^^,BLSTM
lokahi,31,0.004886828586533284,retired,Ac^ --> Ac^^,BLSTM
lokahi,32,0.004888374468341791,retired,Ac^ --> Ac^^,BLSTM
lokahi,33,0.004889979551617024,retired,Ac^ --> Ac^^,BLSTM
lokahi,34,0.004891593219412035,retired,Ac^ --> Ac^^,BLSTM
lokahi,35,0.004894598320799796,retired,Ac^ --> Ac^^,BLSTM
lokahi,36,0.004910153609997269,retired,Ac^ --> Ac^^,BLSTM
lokahi,37,0.004915964664868197,retired,Ac^ --> Ac^^,BLSTM
lokahi,38,0.004918033931636913,retired,Ac^ --> Ac^^,BLSTM
lokahi,39,0.004918780372677991,retired,Ac^ --> Ac^^,BLSTM
lokahi,40,0.004918355307444771,retired,Ac^ --> Ac^^,BLSTM
lokahi,41,0.00449362971814944,retired,Ac^ --> Ac^^,BLSTM
lucenenet,1,0.9009188408833549,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,2,0.9883439154239665,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,3,0.9889474695921506,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,4,0.9889383551252942,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,5,0.9886969499963364,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,6,0.988849151292468,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,7,0.9889606250672183,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,8,0.9888804977267597,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,9,0.9887818519449092,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,10,0.9889342329268559,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,11,0.9888087381041433,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,12,0.9887753895525353,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,13,0.9888742950671914,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,14,0.9889251807938515,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,15,0.9889233110421102,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,16,0.9889185662569077,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,17,0.9888580803505109,graduated,Ac^ --> Ac^^,BLSTM
lucenenet,18,0.9037233234210292,graduated,Ac^ --> Ac^^,BLSTM
lucy,1,0.841051517139958,graduated,Ac^ --> Ac^^,BLSTM
lucy,2,0.5858436511187269,graduated,Ac^ --> Ac^^,BLSTM
lucy,3,0.9404095990178608,graduated,Ac^ --> Ac^^,BLSTM
lucy,4,0.9606860434690846,graduated,Ac^ --> Ac^^,BLSTM
lucy,5,0.9823104529740303,graduated,Ac^ --> Ac^^,BLSTM
lucy,6,0.9847418442784929,graduated,Ac^ --> Ac^^,BLSTM
lucy,7,0.9836252201551728,graduated,Ac^ --> Ac^^,BLSTM
lucy,8,0.9736019518488893,graduated,Ac^ --> Ac^^,BLSTM
lucy,9,0.9315608283686799,graduated,Ac^ --> Ac^^,BLSTM
lucy,10,0.977851843307933,graduated,Ac^ --> Ac^^,BLSTM
lucy,11,0.9811295410664607,graduated,Ac^ --> Ac^^,BLSTM
lucy,12,0.9811335575712495,graduated,Ac^ --> Ac^^,BLSTM
lucy,13,0.9759208521522837,graduated,Ac^ --> Ac^^,BLSTM
lucy,14,0.9827140824710647,graduated,Ac^ --> Ac^^,BLSTM
lucy,15,0.9843893143585339,graduated,Ac^ --> Ac^^,BLSTM
lucy,16,0.9852390996488709,graduated,Ac^ --> Ac^^,BLSTM
lucy,17,0.9859536517856768,graduated,Ac^ --> Ac^^,BLSTM
lucy,18,0.9863049017486352,graduated,Ac^ --> Ac^^,BLSTM
lucy,19,0.9017283175960431,graduated,Ac^ --> Ac^^,BLSTM
madlib,1,0.7968722529885601,graduated,Ac^ --> Ac^^,BLSTM
madlib,2,0.17299193833306878,graduated,Ac^ --> Ac^^,BLSTM
madlib,3,0.9006641083868724,graduated,Ac^ --> Ac^^,BLSTM
madlib,4,0.9853817367592234,graduated,Ac^ --> Ac^^,BLSTM
madlib,5,0.9854825686047327,graduated,Ac^ --> Ac^^,BLSTM
madlib,6,0.9855412946983759,graduated,Ac^ --> Ac^^,BLSTM
madlib,7,0.9871117377572167,graduated,Ac^ --> Ac^^,BLSTM
madlib,8,0.987663433296147,graduated,Ac^ --> Ac^^,BLSTM
madlib,9,0.987601436788748,graduated,Ac^ --> Ac^^,BLSTM
madlib,10,0.9874054325165412,graduated,Ac^ --> Ac^^,BLSTM
madlib,11,0.9873416551715866,graduated,Ac^ --> Ac^^,BLSTM
madlib,12,0.9874321549599188,graduated,Ac^ --> Ac^^,BLSTM
madlib,13,0.9877966310201219,graduated,Ac^ --> Ac^^,BLSTM
madlib,14,0.9877282532028743,graduated,Ac^ --> Ac^^,BLSTM
madlib,15,0.987677860850905,graduated,Ac^ --> Ac^^,BLSTM
madlib,16,0.987613751875234,graduated,Ac^ --> Ac^^,BLSTM
madlib,17,0.987606611707981,graduated,Ac^ --> Ac^^,BLSTM
madlib,18,0.9876387027631288,graduated,Ac^ --> Ac^^,BLSTM
madlib,19,0.9879410162817853,graduated,Ac^ --> Ac^^,BLSTM
madlib,20,0.9879288779814268,graduated,Ac^ --> Ac^^,BLSTM
madlib,21,0.9879876653681514,graduated,Ac^ --> Ac^^,BLSTM
madlib,22,0.9029169780144194,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,1,0.8928015769757408,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,2,0.9865011550740224,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,3,0.9874881352512251,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,4,0.9866609428258537,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,5,0.9866785550073663,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,6,0.9865437240273204,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,7,0.986524493676792,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,8,0.9863524243989191,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,9,0.9862899451873669,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,10,0.9867188583212452,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,11,0.9867296927882776,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,12,0.9867035669328009,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,13,0.9867570450096999,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,14,0.9867643874391977,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,15,0.9867820817295394,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,16,0.9868021714839431,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,17,0.9868539979097014,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,18,0.9871327744088616,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,19,0.9872425880506931,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,20,0.9873179595178669,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,21,0.987299301635294,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,22,0.9874212777299308,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,23,0.9876521480872679,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,24,0.9878293845624792,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,25,0.9878242955373437,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,26,0.9878596045170381,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,27,0.9878233453400755,graduated,Ac^ --> Ac^^,BLSTM
manifoldcf,28,0.9028084768942092,graduated,Ac^ --> Ac^^,BLSTM
marmotta,1,0.8989562975277058,graduated,Ac^ --> Ac^^,BLSTM
marmotta,2,0.9879373141279146,graduated,Ac^ --> Ac^^,BLSTM
marmotta,3,0.9887842907474673,graduated,Ac^ --> Ac^^,BLSTM
marmotta,4,0.9888721055913969,graduated,Ac^ --> Ac^^,BLSTM
marmotta,5,0.9888111760419641,graduated,Ac^ --> Ac^^,BLSTM
marmotta,6,0.9889132955391357,graduated,Ac^ --> Ac^^,BLSTM
marmotta,7,0.9890071391158728,graduated,Ac^ --> Ac^^,BLSTM
marmotta,8,0.9889997799475512,graduated,Ac^ --> Ac^^,BLSTM
marmotta,9,0.9890680263224025,graduated,Ac^ --> Ac^^,BLSTM
marmotta,10,0.9889608546981736,graduated,Ac^ --> Ac^^,BLSTM
marmotta,11,0.9038544578951341,graduated,Ac^ --> Ac^^,BLSTM
mesos,1,0.904191810619881,graduated,Ac^ --> Ac^^,BLSTM
mesos,2,0.9111074126243164,graduated,Ac^ --> Ac^^,BLSTM
mesos,3,0.16055187653475014,graduated,Ac^ --> Ac^^,BLSTM
mesos,4,0.01256779122099129,graduated,Ac^ --> Ac^^,BLSTM
mesos,5,0.08865836813970435,graduated,Ac^ --> Ac^^,BLSTM
mesos,6,0.8923172879166134,graduated,Ac^ --> Ac^^,BLSTM
mesos,7,0.9810317456714724,graduated,Ac^ --> Ac^^,BLSTM
mesos,8,0.9815414239808098,graduated,Ac^ --> Ac^^,BLSTM
mesos,9,0.9811313564254606,graduated,Ac^ --> Ac^^,BLSTM
mesos,10,0.9831639465722051,graduated,Ac^ --> Ac^^,BLSTM
mesos,11,0.9837003827752361,graduated,Ac^ --> Ac^^,BLSTM
mesos,12,0.9839753063759311,graduated,Ac^ --> Ac^^,BLSTM
mesos,13,0.9841422420921484,graduated,Ac^ --> Ac^^,BLSTM
mesos,14,0.984410631233256,graduated,Ac^ --> Ac^^,BLSTM
mesos,15,0.9845668335603656,graduated,Ac^ --> Ac^^,BLSTM
mesos,16,0.9849590001282195,graduated,Ac^ --> Ac^^,BLSTM
mesos,17,0.9854609520046921,graduated,Ac^ --> Ac^^,BLSTM
mesos,18,0.9855448932596205,graduated,Ac^ --> Ac^^,BLSTM
mesos,19,0.9855387494899327,graduated,Ac^ --> Ac^^,BLSTM
mesos,20,0.9855712943648149,graduated,Ac^ --> Ac^^,BLSTM
mesos,21,0.9859077275283317,graduated,Ac^ --> Ac^^,BLSTM
mesos,22,0.9864439621831216,graduated,Ac^ --> Ac^^,BLSTM
mesos,23,0.9867568894083515,graduated,Ac^ --> Ac^^,BLSTM
mesos,24,0.9870944879173236,graduated,Ac^ --> Ac^^,BLSTM
mesos,25,0.9871862895211211,graduated,Ac^ --> Ac^^,BLSTM
mesos,26,0.9871704209308372,graduated,Ac^ --> Ac^^,BLSTM
mesos,27,0.9871516759118806,graduated,Ac^ --> Ac^^,BLSTM
mesos,28,0.987026823717359,graduated,Ac^ --> Ac^^,BLSTM
mesos,29,0.9020162001377484,graduated,Ac^ --> Ac^^,BLSTM
metamodel,1,0.9025328626227931,graduated,Ac^ --> Ac^^,BLSTM
metamodel,2,0.9888036928015144,graduated,Ac^ --> Ac^^,BLSTM
metamodel,3,0.988576793948515,graduated,Ac^ --> Ac^^,BLSTM
metamodel,4,0.988182234317064,graduated,Ac^ --> Ac^^,BLSTM
metamodel,5,0.9879888060788682,graduated,Ac^ --> Ac^^,BLSTM
metamodel,6,0.9878086024296127,graduated,Ac^ --> Ac^^,BLSTM
metamodel,7,0.9881771817587174,graduated,Ac^ --> Ac^^,BLSTM
metamodel,8,0.988084404297751,graduated,Ac^ --> Ac^^,BLSTM
metamodel,9,0.9883369134994907,graduated,Ac^ --> Ac^^,BLSTM
metamodel,10,0.9881918763663299,graduated,Ac^ --> Ac^^,BLSTM
metamodel,11,0.9882472359936806,graduated,Ac^ --> Ac^^,BLSTM
metamodel,12,0.9881989788063912,graduated,Ac^ --> Ac^^,BLSTM
metamodel,13,0.9882143346820103,graduated,Ac^ --> Ac^^,BLSTM
metamodel,14,0.9880934247593153,graduated,Ac^ --> Ac^^,BLSTM
metamodel,15,0.9881197768333585,graduated,Ac^ --> Ac^^,BLSTM
metamodel,16,0.9881164282022927,graduated,Ac^ --> Ac^^,BLSTM
metamodel,17,0.9030128544260434,graduated,Ac^ --> Ac^^,BLSTM
metron,1,0.9041927417754336,graduated,Ac^ --> Ac^^,BLSTM
metron,2,0.9895271611190457,graduated,Ac^ --> Ac^^,BLSTM
metron,3,0.9896523604333535,graduated,Ac^ --> Ac^^,BLSTM
metron,4,0.9895985707716314,graduated,Ac^ --> Ac^^,BLSTM
metron,5,0.9895516674651137,graduated,Ac^ --> Ac^^,BLSTM
metron,6,0.9895198264529931,graduated,Ac^ --> Ac^^,BLSTM
metron,7,0.9894771805950991,graduated,Ac^ --> Ac^^,BLSTM
metron,8,0.9892882812979887,graduated,Ac^ --> Ac^^,BLSTM
metron,9,0.9893259063503181,graduated,Ac^ --> Ac^^,BLSTM
metron,10,0.9892951088244061,graduated,Ac^ --> Ac^^,BLSTM
metron,11,0.9892942858080299,graduated,Ac^ --> Ac^^,BLSTM
metron,12,0.9892577638738697,graduated,Ac^ --> Ac^^,BLSTM
metron,13,0.9892741041409866,graduated,Ac^ --> Ac^^,BLSTM
metron,14,0.9892350799115768,graduated,Ac^ --> Ac^^,BLSTM
metron,15,0.9891083732091851,graduated,Ac^ --> Ac^^,BLSTM
metron,16,0.9040020229597036,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,1,0.899412975686431,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,2,0.9877215768498753,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,3,0.9884144616074558,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,4,0.9885864952773847,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,5,0.9883512827717765,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,6,0.9882588667793698,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,7,0.9883386404092295,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,8,0.9883235885152984,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,9,0.9886144794150228,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,10,0.988637913944452,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,11,0.9882950669859502,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,12,0.9882956935714974,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,13,0.9883231060305324,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,14,0.9883788146465411,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,15,0.9883851921714563,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,16,0.9884079315395691,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,17,0.9885059152608364,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,18,0.9885381375096174,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,19,0.9884151300231457,graduated,Ac^ --> Ac^^,BLSTM
mnemonic,20,0.9033676819018703,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,1,0.8171028787753781,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,2,0.09247131638293087,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,3,0.005573234822922379,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,4,0.005191879049762011,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,5,0.005065270183842516,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,6,0.004981700315402223,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,7,0.005052969983892805,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,8,0.0050548436175088,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,9,0.004999963216446045,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,10,0.004988795584329243,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,11,0.004985005272919692,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,12,0.0050153508705276595,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,13,0.0837916340301524,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,14,0.845836154007233,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,15,0.9621881124433738,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,16,0.9674394096077584,graduated,Ac^ --> Ac^^,BLSTM
mod_ftp,17,0.8851255414085284,graduated,Ac^ --> Ac^^,BLSTM
mrql,1,0.9033071936314535,retired,Ac^ --> Ac^^,BLSTM
mrql,2,0.9876381235924325,retired,Ac^ --> Ac^^,BLSTM
mrql,3,0.9864231612768963,retired,Ac^ --> Ac^^,BLSTM
mrql,4,0.9716691352709294,retired,Ac^ --> Ac^^,BLSTM
mrql,5,0.899199650086073,retired,Ac^ --> Ac^^,BLSTM
mrql,6,0.5295685907433719,retired,Ac^ --> Ac^^,BLSTM
mrql,7,0.9014536115164582,retired,Ac^ --> Ac^^,BLSTM
mrql,8,0.9167407731444464,retired,Ac^ --> Ac^^,BLSTM
mrql,9,0.31438499719247726,retired,Ac^ --> Ac^^,BLSTM
mrql,10,0.1188558424081499,retired,Ac^ --> Ac^^,BLSTM
mrql,11,0.8883010764383542,retired,Ac^ --> Ac^^,BLSTM
mrql,12,0.9822590500721299,retired,Ac^ --> Ac^^,BLSTM
mrql,13,0.9835937394100628,retired,Ac^ --> Ac^^,BLSTM
mrql,14,0.98373647281935,retired,Ac^ --> Ac^^,BLSTM
mrql,15,0.9840168313871548,retired,Ac^ --> Ac^^,BLSTM
mrql,16,0.9841914747488978,retired,Ac^ --> Ac^^,BLSTM
mrql,17,0.9844642109724463,retired,Ac^ --> Ac^^,BLSTM
mrql,18,0.9846383906018557,retired,Ac^ --> Ac^^,BLSTM
mrql,19,0.9850071261947243,retired,Ac^ --> Ac^^,BLSTM
mrql,20,0.9849879299460608,retired,Ac^ --> Ac^^,BLSTM
mrql,21,0.9836727204605832,retired,Ac^ --> Ac^^,BLSTM
mrql,22,0.9844467210228579,retired,Ac^ --> Ac^^,BLSTM
mrql,23,0.9848176501936445,retired,Ac^ --> Ac^^,BLSTM
mrql,24,0.9844811311355832,retired,Ac^ --> Ac^^,BLSTM
mrql,25,0.9848355576098439,retired,Ac^ --> Ac^^,BLSTM
mrql,26,0.9848242784382474,retired,Ac^ --> Ac^^,BLSTM
mrql,27,0.9829697999368389,retired,Ac^ --> Ac^^,BLSTM
mrql,28,0.8972300639012882,retired,Ac^ --> Ac^^,BLSTM
mrql,29,0.08929295354464602,retired,Ac^ --> Ac^^,BLSTM
mrql,30,0.005285936888496397,retired,Ac^ --> Ac^^,BLSTM
mrql,31,0.005133114117341728,retired,Ac^ --> Ac^^,BLSTM
mrql,32,0.005073536570262322,retired,Ac^ --> Ac^^,BLSTM
mrql,33,0.0050824348506274195,retired,Ac^ --> Ac^^,BLSTM
mrql,34,0.005161932340702489,retired,Ac^ --> Ac^^,BLSTM
mrql,35,0.0879582175403545,retired,Ac^ --> Ac^^,BLSTM
mrql,36,0.8856474967899103,retired,Ac^ --> Ac^^,BLSTM
mrql,37,0.9766558717558628,retired,Ac^ --> Ac^^,BLSTM
mrql,38,0.8944186178940899,retired,Ac^ --> Ac^^,BLSTM
mrql,39,0.0887743997896358,retired,Ac^ --> Ac^^,BLSTM
mrql,40,0.0049850975530476155,retired,Ac^ --> Ac^^,BLSTM
mrql,41,0.004866743889241904,retired,Ac^ --> Ac^^,BLSTM
mrql,42,0.004895484493816277,retired,Ac^ --> Ac^^,BLSTM
mrql,43,0.004924161082270089,retired,Ac^ --> Ac^^,BLSTM
mrql,44,0.08838109374944032,retired,Ac^ --> Ac^^,BLSTM
mrql,45,0.8911169947200932,retired,Ac^ --> Ac^^,BLSTM
mrql,46,0.9748789000448222,retired,Ac^ --> Ac^^,BLSTM
mrql,47,0.875729690938094,retired,Ac^ --> Ac^^,BLSTM
mrql,48,0.15471481026512707,retired,Ac^ --> Ac^^,BLSTM
mrql,49,0.6581714296965537,retired,Ac^ --> Ac^^,BLSTM
mrql,50,0.07276757060581292,retired,Ac^ --> Ac^^,BLSTM
mrql,51,0.004950626636953562,retired,Ac^ --> Ac^^,BLSTM
mrql,52,0.004890365602051734,retired,Ac^ --> Ac^^,BLSTM
mrql,53,0.004478638507065491,retired,Ac^ --> Ac^^,BLSTM
mrunit,1,0.8120305964630156,graduated,Ac^ --> Ac^^,BLSTM
mrunit,2,0.10012823085171758,graduated,Ac^ --> Ac^^,BLSTM
mrunit,3,0.018408204508916098,graduated,Ac^ --> Ac^^,BLSTM
mrunit,4,0.006868010863370492,graduated,Ac^ --> Ac^^,BLSTM
mrunit,5,0.005423200532149151,graduated,Ac^ --> Ac^^,BLSTM
mrunit,6,0.07826945810810533,graduated,Ac^ --> Ac^^,BLSTM
mrunit,7,0.7908382223716306,graduated,Ac^ --> Ac^^,BLSTM
mrunit,8,0.9632199186093069,graduated,Ac^ --> Ac^^,BLSTM
mrunit,9,0.9745491390824097,graduated,Ac^ --> Ac^^,BLSTM
mrunit,10,0.9767494477611048,graduated,Ac^ --> Ac^^,BLSTM
mrunit,11,0.978360861745921,graduated,Ac^ --> Ac^^,BLSTM
mrunit,12,0.9794793224389902,graduated,Ac^ --> Ac^^,BLSTM
mrunit,13,0.9801002210291344,graduated,Ac^ --> Ac^^,BLSTM
mrunit,14,0.8961835966750253,graduated,Ac^ --> Ac^^,BLSTM
muse,1,0.9008326544769321,graduated,Ac^ --> Ac^^,BLSTM
muse,2,0.9880847112491887,graduated,Ac^ --> Ac^^,BLSTM
muse,3,0.9887066138770971,graduated,Ac^ --> Ac^^,BLSTM
muse,4,0.9889327978943077,graduated,Ac^ --> Ac^^,BLSTM
muse,5,0.9890117167526996,graduated,Ac^ --> Ac^^,BLSTM
muse,6,0.9888665260543948,graduated,Ac^ --> Ac^^,BLSTM
muse,7,0.9034844769557488,graduated,Ac^ --> Ac^^,BLSTM
myfaces,1,0.9016514096579654,graduated,Ac^ --> Ac^^,BLSTM
myfaces,2,0.9875829579082249,graduated,Ac^ --> Ac^^,BLSTM
myfaces,3,0.9887608293839576,graduated,Ac^ --> Ac^^,BLSTM
myfaces,4,0.9888831135667747,graduated,Ac^ --> Ac^^,BLSTM
myfaces,5,0.9037746169299827,graduated,Ac^ --> Ac^^,BLSTM
mynewt,1,0.9042114772357777,graduated,Ac^ --> Ac^^,BLSTM
mynewt,2,0.9895556639079942,graduated,Ac^ --> Ac^^,BLSTM
mynewt,3,0.9896563539752967,graduated,Ac^ --> Ac^^,BLSTM
mynewt,4,0.9896193069199076,graduated,Ac^ --> Ac^^,BLSTM
mynewt,5,0.989561031170145,graduated,Ac^ --> Ac^^,BLSTM
mynewt,6,0.9895105348119009,graduated,Ac^ --> Ac^^,BLSTM
mynewt,7,0.989474095342213,graduated,Ac^ --> Ac^^,BLSTM
mynewt,8,0.9894564869702034,graduated,Ac^ --> Ac^^,BLSTM
mynewt,9,0.9894480360308125,graduated,Ac^ --> Ac^^,BLSTM
mynewt,10,0.9894439728996277,graduated,Ac^ --> Ac^^,BLSTM
mynewt,11,0.9894343823462689,graduated,Ac^ --> Ac^^,BLSTM
mynewt,12,0.9894206040094067,graduated,Ac^ --> Ac^^,BLSTM
mynewt,13,0.9894084711084462,graduated,Ac^ --> Ac^^,BLSTM
mynewt,14,0.9893988868561606,graduated,Ac^ --> Ac^^,BLSTM
mynewt,15,0.9893922911791643,graduated,Ac^ --> Ac^^,BLSTM
mynewt,16,0.989386076726991,graduated,Ac^ --> Ac^^,BLSTM
mynewt,17,0.9893799673523757,graduated,Ac^ --> Ac^^,BLSTM
mynewt,18,0.98937539797474,graduated,Ac^ --> Ac^^,BLSTM
mynewt,19,0.9892764668131385,graduated,Ac^ --> Ac^^,BLSTM
mynewt,20,0.9041174148662231,graduated,Ac^ --> Ac^^,BLSTM
myriad,1,0.9043290698872871,retired,Ac^ --> Ac^^,BLSTM
myriad,2,0.9895928831359305,retired,Ac^ --> Ac^^,BLSTM
myriad,3,0.9896301941185122,retired,Ac^ --> Ac^^,BLSTM
myriad,4,0.9893213995284061,retired,Ac^ --> Ac^^,BLSTM
myriad,5,0.9891185083650154,retired,Ac^ --> Ac^^,BLSTM
myriad,6,0.9886878114342362,retired,Ac^ --> Ac^^,BLSTM
myriad,7,0.9884531087817349,retired,Ac^ --> Ac^^,BLSTM
myriad,8,0.9882617930574932,retired,Ac^ --> Ac^^,BLSTM
myriad,9,0.988178494330203,retired,Ac^ --> Ac^^,BLSTM
myriad,10,0.9882199110546533,retired,Ac^ --> Ac^^,BLSTM
myriad,11,0.9884791023127214,retired,Ac^ --> Ac^^,BLSTM
myriad,12,0.9885775817897019,retired,Ac^ --> Ac^^,BLSTM
myriad,13,0.9884685579020435,retired,Ac^ --> Ac^^,BLSTM
myriad,14,0.988377985936388,retired,Ac^ --> Ac^^,BLSTM
myriad,15,0.9882560874504852,retired,Ac^ --> Ac^^,BLSTM
myriad,16,0.9877568836912116,retired,Ac^ --> Ac^^,BLSTM
myriad,17,0.9844775207912699,retired,Ac^ --> Ac^^,BLSTM
myriad,18,0.8799112450850922,retired,Ac^ --> Ac^^,BLSTM
myriad,19,0.08777271534380088,retired,Ac^ --> Ac^^,BLSTM
myriad,20,0.005543055464476617,retired,Ac^ --> Ac^^,BLSTM
myriad,21,0.005353537665819397,retired,Ac^ --> Ac^^,BLSTM
myriad,22,0.0052939878014237225,retired,Ac^ --> Ac^^,BLSTM
myriad,23,0.005235321653444393,retired,Ac^ --> Ac^^,BLSTM
myriad,24,0.005192754628823121,retired,Ac^ --> Ac^^,BLSTM
myriad,25,0.00516494394295044,retired,Ac^ --> Ac^^,BLSTM
myriad,26,0.005141995029198727,retired,Ac^ --> Ac^^,BLSTM
myriad,27,0.005120694253270411,retired,Ac^ --> Ac^^,BLSTM
myriad,28,0.00510442854985158,retired,Ac^ --> Ac^^,BLSTM
myriad,29,0.005092968371233781,retired,Ac^ --> Ac^^,BLSTM
myriad,30,0.005079033133770529,retired,Ac^ --> Ac^^,BLSTM
myriad,31,0.005060902711179076,retired,Ac^ --> Ac^^,BLSTM
myriad,32,0.00505234125387081,retired,Ac^ --> Ac^^,BLSTM
myriad,33,0.00504616069143836,retired,Ac^ --> Ac^^,BLSTM
myriad,34,0.005034784476310321,retired,Ac^ --> Ac^^,BLSTM
myriad,35,0.005123693330094786,retired,Ac^ --> Ac^^,BLSTM
myriad,36,0.08593285726353879,retired,Ac^ --> Ac^^,BLSTM
myriad,37,0.8632495439681894,retired,Ac^ --> Ac^^,BLSTM
myriad,38,0.9465015319606719,retired,Ac^ --> Ac^^,BLSTM
myriad,39,0.867216402621602,retired,Ac^ --> Ac^^,BLSTM
myriad,40,0.08632011935654947,retired,Ac^ --> Ac^^,BLSTM
myriad,41,0.005096507726495929,retired,Ac^ --> Ac^^,BLSTM
myriad,42,0.005063200133864929,retired,Ac^ --> Ac^^,BLSTM
myriad,43,0.08704603447983132,retired,Ac^ --> Ac^^,BLSTM
myriad,44,0.7942863435443551,retired,Ac^ --> Ac^^,BLSTM
myriad,45,0.08702857748655161,retired,Ac^ --> Ac^^,BLSTM
